id,name,hrID
8466105,Reginald Cardinal
8466099,Dean Moore
8466101,Darren Maloney
8466110,Randy Robitaille,robitra01
8466102,Warren Norris
8466119,Kevin Fraser
8466103,Stephane Madore
8466204,Jay Legault
8466255,Luc Vaillancourt
8466427,Dustin Schwartz
8466419,Marty Melnychuk
8466414,Brock Boucher
8466122,Jason Rushton
8466142,Eric Brewer,breweer01
8466154,Stefan Cherneski
8466436,Martin Sonnenberg,sonnema01
8466441,Marty Clapton
8466396,Brett Gibson
8466297,Andrew Merrick
8466335,Doug Schueller
8466449,Jason Hamilton
8466146,Brad Ference,ferenbr01
8466148,Marian Hossa
8466109,Mike Johnson,johnsmi01
8466349,Kent McDonell,mcdonke01
8466303,Johan Holmqvist,holmqjo01
8466412,Ryan Schmidt
8466435,Aaron MacInnis
8466302,Jerad Smith
8466300,Ben Guite,guitebe01
8466402,Daniel Passero
8466334,Rene Stussi
8466425,Dmitri Tolkunov
8466415,Bryan Duce
8466432,Wes Goldie
8466416,Nathan Read
8466418,Christian Bronsard
8466448,Dan Harrison
8466439,Lars Pettersen
8466123,Jeff Tory
8466420,John Kachur
8466434,Blaine Fitzpatrick
8466383,Paul Goleniak
8466437,Lubos Bartecko
8466296,Justin Jack
8466085,Liam Garvey
8466348,Paul Comrie,comripa01
8466438,Joseph Craigen
8466087,Justin McPolin
8466967,Duane Harmer
8466966,Pierre Gendron
8466968,Craig Binns
8466969,Rob Weingartner
8466964,Peter Geronazzo
8466958,Dan Lupo
8466960,Joe Seroski
8466956,Brett Punchard
8466955,Konstantin Simtchouk
8466963,Martin Chouinard
8466952,John Ruid
8466965,Richard Irwin
8466959,Bruce Richardson
8466962,Rastislav Pavlikovsky
8466954,Neil Donovan
8466422,Harlin Hayes
8466400,Steeve Vandal
8466424,Mike Coons
8466401,Justin Norwood
8466953,Chris Low
8466139,Patrick Marleau,marlepa01
8466450,David Cunniff
8466451,Brian Felsner,felsnbr01
8466403,Greg Leeb,leebgr01
8466409,Gene Chiarello
8466413,Andrei Sryubko
8466406,Ian Kallay
8466410,Tim Keyes
8466408,Mike Oliveira
8466411,Frederic Bouchard
8466399,Eric Perrin
8466394,Brad Moran,moranbr01
8466404,Steve Dumonski
8466398,Tom Kostopoulos,kostoto01
8466407,Chris Madden
8466392,Todd White,whiteto02
8466365,Kyle Kidney
8466362,Dylan Kemp
8466395,Chad Spurr
8466353,Karel Rachunek
8466397,Jimmy Grondin
8466360,Richard Miller
8466364,Par Styf
8466359,Tommi Degerman
8466357,Wyatt Smith,smithwy01
8466363,Greg Willers
8466367,Stephen Lafleur
8466352,Jarl-Espen Ygranes
8466358,Eric Lind
8466355,Alexandre Fomitchev
8466356,Dmitri Plekhanov
8466361,Benoit Cote
8466405,Michel Lefebvre
8466354,Chris Feil
8466227,Alexandre Mathieu
8466225,Ivan Novoseltsev,novosiv01
8466218,Didier Tremblay
8466217,Petr Mika
8466228,Jan Horacek
8466221,Daniel Tetrault
8466226,Scott McCallum
8466229,Sean Blanchard
8466100,Cory Johnson
8466223,Tomi Kallarsson
8466115,Jason McQuat
8466224,Jonas Elofsson
8466219,Curtis Cruickshank
8466222,Chris St. Croix
8466220,Chris Stanley
8466097,Steve Sangermano
8466216,Adam Mair,mairad01
8466230,Ryan Ready,readyry01
8466214,Adam Colagiacomo
8466233,Mikhail Chernov
8466231,Luc Theoret
8466203,Josef Melichar,melicjo01
8466176,Patrick Dovigi
8466174,Jeremy Reich,reichje01
8466185,Dmitri Kokorev
8466181,Kristian Huselius,huselkr01
8466183,Yuri Butsayev,butsayu01
8466211,Robert Schnabel,schnaro01
8466212,Francis Lessard,lessafr01
8466210,Ville Nieminen,niemivi01
8466213,Karol Bartanus
8466971,Blake Sloan,sloanbl01
8466970,Thomas Ashe
8466272,Kyle Dafoe
8466417,Michal Dvorak
8466421,Serge Payer,payerse01
8466428,Ben Gustavson
8466263,Aaron Miskovich
8466442,David Bell
8466443,Radoslav Suchy
8466444,Martin Masa
8467027,Bob Needham
8467026,Jeff Winter
8467030,Kris Cantu
8467029,Gene Bono
8467045,Jeff Whittle
8467054,Todd Rohloff,rohloto01
8467046,Brian Lafleur
8467056,Mark Hilton
8467055,Patrik Stefan
8467078,Matt Smith
8467096,Dan Boyle,boyleda01
8467097,Greg Koehler,koehlgr01
8467821,Aaron Schweitzer
8467816,Sacha Molin
8467818,Kory Karlander
8467139,Dennis Pinfold
8467732,Kirby Law,lawki01
8467731,Curtis Murphy,murphcu01
8467718,Darcy Smith
8467717,Kelly Smart
8467726,Jim Logan
8467721,Marc Delorme
8467733,David Vallieres
8467716,Jim Shepard
8467710,Matt Eisler
8467730,Mike Nicholishen
8467728,Chris Albert
8467715,Colin Chaulk
8467729,Brad Essex
8467008,Pavel Mikulchik
8467425,Petr Schastlivy,schaspe01
8467428,Krys Barch,barchkr01
8467025,Garrett Burnett,burnega01
8467423,Shawn Horcoff,horcosh01
8467137,Pete Vandermeer
8467430,Dany Sabourin,sabouda01
8467431,Jean-Philippe Morin
8467426,Shaun Sutter
8467028,Jason Szerszen
8467432,Scott Myers
8467424,Ryan Van Buskirk
8467138,Derek Wood
8467017,Lee Schill
8467005,Jamie Thompson
8467878,Tim Connolly,connoti01
8467883,Branislav Mezei,mezeibr01
8467877,Pavel Brendl,brendpa01
8467896,Steve McCarthy,mccarst01
8467868,Hugo Boisvert
8467876,Henrik Sedin,sedinhe01
8467569,Sergei Skrobot
8467436,Jay Leach,leachja02
8467875,Daniel Sedin,sedinda01
8467879,Brian Finley,finlebr01
8467927,Andrew Hutchinson,hutchan01
8467568,Ryan Held
8467930,Jeremy Van Hoof,vanhoje01
8467564,Matt Hussey,hussema01
8467565,John Pohl,pohljo01
8467566,Mihail Travnicek
8467597,Mike Mazzuca
8467570,Marc-Andre Gaudet,gaudema01
8467561,Yevgeny Pastukh
8467596,Chris Libett
8467526,Kevin Mitchell
8467567,Petja Pietilainen
8467563,Marko Ahosilta
8467562,David Petrasek
8467560,Mika Lehto
8467514,Pavel Datsyuk,datsypa01
8467478,Kent Huskins,huskike01
8467534,Johan Witehall,witehjo01
8467511,Antero Niittymaki
8467531,Jonas Frogren
8467519,Karlis Skrastins
8467533,Brent McDonald
8467510,Petr Svoboda,svobope01
8467527,Jan Mertzig,mertzja01
8467477,Nathan Forster
8467512,Jan Fadrny
8467480,Stefan Lundqvist
8467521,Craig Murray
8467518,Chris Lyness
8467523,Martin Bartek
8467520,Adrian Wischer
8467536,Andrei Yershov
8467529,Sergei Rostov
8467489,Trevor Ettinger
8467532,Alexandre Couture
8467515,Jacques Lariviere
8467525,Ian Jacobs
8467528,Graig Mischler
8467522,Jason Metcalfe
8467530,Ben Blais
8467524,Pelle Prestberg
8467488,Erik Westrum,westrer01
8467707,Scott Burfoot
8467706,Chris Fox
8467704,Darcy George
8467339,Michael Henrich
8467559,Sergey Verenikin
8467513,Andrei Troschinsky
8467550,David Moravec,moravda01
8467554,Blake Evans
8467542,Justin Hansen
8467558,Bruno St. Jacques,stjacbr01
8467544,Dwight Wolfe
8467556,Lubomir Pistek
8467551,Curtis Valentine
8467555,Daniel Hulak
8467538,Sean Griffin
8467549,Edo Terglav
8467539,Mark Kosick
8467552,Radek Matejovsky
8467557,Martin Cibak
8467793,Dan O'Connell
8467417,Eric Beaudoin,beauder01
8467705,John Batten
8467449,Gavin McLeod
8467723,Matt Cooney
8467725,Tim Lovell
8467450,Tomas Kloucek
8467724,Nikolai Syrtsov
8467931,Matt Carkner,carknma01
8467444,Patrick Leahy,leahypa01
8467922,Brett Lysak,lysakbr01
8467914,Tony Salmelainen,salmeto01
8467441,Anton But
8467483,Tyler Arnason,arnasty01
8467923,Brett Clouthier
8467487,Jari Viuhkola
8467485,Robert Mulick
8467476,Kevin Clauson
8467448,Paul Elliott
8467484,Donald Smith
8467912,Alexander Buturlin
8467471,Brett Allan
8467482,Jonathan Gagnon
8467473,B.J. Ketcheson
8467486,Mike Morrison,morrimi01
8467933,Peter Reynolds,reynope01
8467956,Niclas Havelid
8467957,Brad Fast,fastbr01
8467932,David Inman
8467962,Kyle Wanvig,wanviky01
8467959,Sebastien Caron
8467963,Patrick Aufiero
8467938,Jan Lasak
8467961,Jimmie Olvestad
8467960,Brian Collins
8467472,Cam Ondrik
8467359,Artem Chubarov,chubaar01
8467358,Kyle Rossiter,rossiky01
8467348,Christian Backman
8467360,Stephen Peat,peatst01
8467363,Christian Berglund,berglch01
8467355,Andrew Peters,peteran01
8467356,Ramzi Abid,abidra01
8467357,Jonathan Cheechoo,cheecjo01
8467362,Chris Nielsen,nielsch01
8467354,Dmitri Kalinin,kalindm01
8467347,Milan Kraft,kraftmi02
8467366,Randy Copley
8467345,Mathieu Biron,bironma02
8467338,Alex Tanguay,tangual01
8467337,Jeff Heerema,heereje01
8467349,Jiri Fischer
8467353,Nik Antropov,antroni01
8467346,Simon Gagne
8467332,Bryan Allen,allenbr01
8467331,Brad Stuart,stuarbr02
8467325,Andre Savage,savagan01
8467334,Manny Malhotra,malhoma01
8467344,Robyn Regehr,regehro01
8467333,Rico Fata,fatari01
8467351,Scott Gomez,gomezsc01
8467361,Blair Betts,bettsbl01
8467352,Vitaly Vishnevski,vishnvi01
8467364,Philippe Sauve
8467319,Darrel Scoville,scovida01
8467327,Robert Guillen
8467329,Vincent Lecavalier,lecavvi01
8467342,Eric Chouinard,chouier01
8467373,Norman Milley
8467336,Mike Rupp,ruppmi01
8467330,David Legwand,legwada01
8467321,Marc Robitaille
8467380,Alexander Zevakhin
8467323,Mark Mowers,mowerma01
8467413,Kent Sauer
8467375,Jomar Cruz
8467318,Jeff Rucinski
8467374,Jonathan Girard,girarjo01
8467324,Mike Valley
8467343,Martin Skoula
8467335,Mark Bell,bellma01
8467350,Mike Van Ryn,vanrymi01
8467390,Eric Laplante
8467405,David Cameron
8467317,Anders Bjork,bjorkan01
8467421,Mikko Jokela,jokelmi01
8467409,Jake McCracken
8467411,Gabriel Karlsson
8467412,Alexei Ponikarovsky,ponikal01
8467414,Ryan Jardine,jardiry01
8467407,Brian Gionta,giontbr01
8467387,Joe DiPenta,dipenjo01
8467385,Todd Hornung
8467386,Denis Arkhipov,arkhide01
8467384,Chris Bala,balach01
8467403,Peter Nordstrom
8467388,Paul Manning,mannipa01
8467381,Ryan Barnes,barnery01
8467376,Jaroslav Kristek,kristja01
8467389,Brad Richards,richabr01
8467410,Geoff Koch
8467406,Justin Morrison
8467372,Justin Papineau,papinju01
8467383,Tyler Bouck,bouckty01
8467404,Evgeny Lazarev
8467401,Alexey Volkov
8467341,Mathieu Chouinard,chouima02
8467377,Ian Forbes
8467369,Ossi Vaananen
8467371,Mike Ribeiro,ribeimi01
8467378,Bobby Allen,allenbo01
8467365,John Erskine,erskijo01
8467370,Mike Fisher,fishemi01
8467382,Tomek Valtonen
8467408,Matt Walker,walkema01
8467379,Steve Moore,moorest01
8467899,Martin Havlat
8467368,Jason Beckett
8467367,Maxim Linnik
8467882,Jamie Lundmark,lundmja01
8467418,Tommy Vestlund
8467420,Andy Burnham
8467937,Michael Zigomanis
8467419,Matthias Trattnig
8467939,Dan Jancevski,janceda01
8467944,Jason Jaspers,jaspeja01
8467936,Stepan Mokhov
8467946,Tim Preston
8467942,Rene Vydareny
8467941,Zdenek Blatny
8467947,Jason Crain
8467945,Brett Angel
8467872,Christopher Gignac
8467940,Evgeny Konstantinov,konstev01
8467943,Niklas Hagman,hagmani01
8467470,Sergei Kuznetsov
8467954,Adam Hauser,hausead01
8467958,Peter Smrek,smrekpe01
8467953,Jean-Francois Laniel
8467950,Craig Anderson,andercr01
8467955,Mark Concannon
8467949,Frantisek Kaberle
8467948,Brett Scheffelmaier,schefbr01
8467481,Brad Voth
8467479,Paul Cabana
8467951,Mattias Weinhandl,weinhma01
8467398,Pat O'Leary
8467966,Branko Radivojevic
8467965,Cory Campbell
8467397,Dimitri Afanasenkov
8467967,Chris Kelly,kellych01
8467964,Mike Comrie,comrimi01
8467969,Mathias Tjarnqvist
8467978,Alexandr Chagodayev
8467975,Johan Halvardsson
8467970,Chris Dyment
8467972,Rob Zepp,zeppro01
8467971,David Kaczowka
8467982,Rod Sarich
8467973,Teemu Kesa
8467974,Juraj Kolnik
8467983,Jonathan Zion
8467988,Ryan Malone,malonry01
8467979,Roman Rozakov
8467985,Sanny Lindstrom
8467987,Chad Starling
8467976,Morgan McCormick
8467994,Yevgeny Pavlov
8467990,Karel Mosovsky
8467989,Ryan Lauzon
8467995,Kristian Kovac
8467992,Jeff Feniak
8467991,Jaakko Harikkala
8467986,Ryan Murphy,murphry01
8467984,Willie Levesque
8467993,Jari Tolsa
8467999,Jeff Bateman
8467998,Daniel Johansson
8467997,Alexandr Krevsun
8467996,Preston Mizzi
8467981,Mirko Murovic
8467977,Brian McGrattan,mcgrabr01
8467952,Johan Asplund
8467016,Jean Filiatrault
8467310,Kent Simpson,simpske01
8467313,Curtis Doell
8467010,Jason Welch
8467316,Shawn Wansborough
8467303,Ryan Gelinas
8467601,D.J. Maracle
8467610,Darrell Hay
8467620,Jason Spence
8467006,Valentino Passarelli
8467606,Gerry King
8467613,Greg Labenski
8467619,Dylan Gyori
8467621,Jason Flick
8467015,Matt Loen
8467604,Jamie Lalonde
8467605,Kevin Mota
8467616,Lance Galbraith
8467607,Matthew Kinch
8467615,Andrew Luciuk
8467612,Kevin McDonald
8467592,Mark Cadotte
8467609,Jason Lawmaster
8467600,Jeremiah McCarthy
8467614,Alex Johnstone
8467593,Mauro Di Paolo
8467591,Arttu Kayhko
8467594,Jeff MacMillan,macmije01
8467603,Andre Lakos
8467585,Dalen Hrooshkin
8467611,Jason Deleurme
8467586,Chris Thompson
8467590,Karl Infanger
8467589,Samuel Ftorek
8467595,Chad Beagle
8467608,Alexi Krovopuskov
8467588,Jason Shmyr
8467618,Derek Holland
8467304,Andy Sutton,suttoan01
8467301,Eric Long
8467302,Tim Green
8467300,Trevor Sherban
8467867,Bryan Adams,adamsbr01
8467865,Andy Lundbohm
8467856,Brian Rafalski,rafalbr01
8467862,Jayme Filipowicz
8467686,Dan Murphy
8467857,Jason Krog,krogja01
8467851,Steven Kariya
8467861,Andrei Lupandin
8467850,Jeff Maund
8467848,Samuel St. Pierre
8467688,William Wallace
8467849,Peter Zurba
8467860,Justin Cardwell
8467842,Eric Heffler
8467844,Jason Blake,blakeja01
8467662,Tom Nolan
8467834,Gregg Naumenko,naumegr01
8467657,Bujar Amidovski
8467843,David Cullen,culleda01
8467672,Sam Fields
8467846,Chris Newans
8467839,Vince Williams
8467658,Dan Snyder,snydeda01
8467659,Adam Dewan
8467654,Ted Laviolette
8467670,Sean Berens
8467663,Christopher Lipsett
8467661,Joseph Blaznek
8467836,Mikko Kuparien
8467831,Jeff Halpern,halpeje01
8467829,Dean Stork
8467840,George Awada
8467669,Pavol Pekarik
8467647,James Desmarais
8467652,Nick Robinson
8467656,Dimitri Kluchko
8467623,Trevor Koenig
8467830,Cody Rudkowsky,rudkoco01
8467835,Maxime Gingras
8467622,Chad Alban
8467649,Clint Collins
8467627,Eric Lavigne,laviger01
8467650,Alexei Podalinski
8467653,Matt Brush
8467651,Sergei Radchenko
8467648,Warren Holmes,holmewa01
8467641,Bohuslav Subr
8467642,Matt Price
8467629,Jeremy Thompson
8467845,Ryan Hoople
8467655,Robert Mailloux
8467628,Jeff Leblanc
8467837,Paul Jackson
8467866,Alfie Michaud,michaal01
8467660,Mike Degurse
8467847,Daniel Riva
8467838,Cail MacLean
8467625,Jay Hebert
8467682,Brad Chartrand,chartbr01
8467685,Trevor Johnson
8467684,Quinn Hancock
8467693,Vadim Sharapov
8467908,Milan Bartovic
8467700,Eric Healey,healeer01
8467687,Scott Ricci
8467701,Steve Duke
8467703,David Lessard
8467639,Robert Holsinger
8467699,Casey Kesselring
8467702,Aaron Cain
8467683,Matt Demarski
8467626,Jean-Philippe Pare
8467694,Taj Melson
8467696,Steve Dowhy
8467909,Alexei Semenov,semenal01
8467698,Michael Sylvia
8467695,Jason Dailey
8467697,Joe Harney
8467918,Martin Grenier,grenima01
8467624,David Comeau
8467907,Ross Lupaschuk,lupasro01
8467903,Luke Sellars,sellalu01
8467902,Michal Sivek,sivekmi01
8467911,Dan Cavanaugh
8467917,Jordan Leopold,leopojo01
8467905,Michael Ryan,ryanmi01
8467919,Dimitri Levinski
8467924,Matt Murley,murlema01
8467921,Simon Lajeunesse,lajeusi01
8467920,Sheldon Keefe,keefesh01
8467925,Adam Hall,hallad01
8467901,Kristian Kudroc
8467900,Ari Ahonen
8467897,Luca Cereda
8467904,Charlie Stephens,stephch01
8467916,Andrei Shefer
8467910,Nolan Yonkman,yonkmno01
8467491,Rickard Wallin,walliri01
8467504,Jeremy Goetzinger
8467499,Tomas Zizka
8467500,Tomas Divisek
8467507,Erik Jensen
8467496,Andrei Markov,markoan01
8467508,Scott Perry
8467509,Alexander Ryazantsev
8467495,Radek Duda
8467505,Ryan Milanovic
8467503,Brad Twordik
8467506,Jonathan Pelletier
8467494,Tommi Hannus
8467492,Andrei Kruchinin
8467493,Chris Neil,neilch01
8467497,Rastislav Stana
8467498,Oak Hewer
8467502,Ales Kotalik
8467501,Joel Scherban
8467490,Michel Periard
8467580,Mark Eaton,eatonma01
8467584,Francois Fortier
8467583,Dean Arsene,arsende01
8467582,Gerad Adams
8467535,Jaroslav Svoboda,svoboja01
8467579,Trevor Gillies,gillitr01
8467340,Patrick Desrochers
8467581,Sean McAslan
8467572,Paul Harvey
8467577,Matt Henderson,hendema01
8467576,Robb Palahnuk
8467574,Kevin St. Pierre
8467573,Bret Dececco
8467906,Jonas Andersson,anderjo02
8467399,Julien Vauclair,vauclju01
8467402,Mike Pandolfo,pandomi01
8467928,Doug Janik,janikdo01
8467926,Brad Ralph,ralphbr01
8467468,Pavel Patera,paterpa01
8467469,Allan Rourke,rourkal01
8467422,Rob Davison,davisro01
8467466,Trent Hunter,huntetr01
8467458,Rick Bertran
8467447,Morgan Warren
8467452,Rob Scuderi,scudero01
8467445,Francis Belanger
8467457,Garrett Prosofsky
8467456,Martin Beauchesne
8467442,Brent Gauvreau
8467453,Andrew Raycroft,raycran01
8467415,Regan Darby
8467451,Joe Rullier
8467454,David Ytfeldt
8467464,Craig Brunel
8467474,Vincent Malts
8467437,Josh Blackburn
8467433,Brent Hobday
8467429,Chris Corrinet,corrich02
8467440,Mike Siklenka,siklemi01
8467434,Viktor Wallin
8467438,Miroslav Zalesak
8467393,Jarkko Ruutu,ruutuja01
8467435,Kristian Antila
8467427,Kip Brennan,brennki01
8467459,K.C. Timmons
8467416,Josef Vasicek
8467463,Mikael Samuelsson,samuemi01
8467461,Ryan Flinn,flinnry01
8467462,Oleg Smirnov
8467467,Adam Deleeuw
8467439,Jaroslav Spacek
8467465,Chris Ovington
8467392,Alex Henry,henryal01
8467446,Erik Wendell
8467394,Jamie Hodson
8467395,Kevin Holdridge
8467475,Jesse Fibiger,fibigje01
8467455,Aaron Goldade
8467391,Jason LaBarbera,labarja01
8467396,Erik Cole,coleer01
8467460,Calle Steen
8467443,Curtis Rich
8467898,Mikhail Kuleshov,kulesmi01
8467889,David Tanabe,tanabda01
8467891,Konstantin Koltsov,koltsko01
8467895,Maxime Ouellet,ouellma01
8467890,Barret Jackman,jackmba01
8467881,Taylor Pyatt,pyattta01
8467886,Jani Rita,ritaja01
8467880,Kris Beech,beechkr01
8467885,Denis Shvidki,shvidde01
8467893,Barrett Heisten,heistba01
8467887,Jeff Jillson,jillsje01
8467892,Kirill Safronov,safroki01
8467888,Scott Kelman
8467884,Oleg Saprykin,sapryol01
8467913,Alex Auld,auldal01
8467934,Ed Hill
8467935,Teemu Sainomaa
8467516,Niko Kapanen,kapanni01
8467915,Mike Commodore,commomi01
8467541,Petr Hubacek
8467547,Jim Henkel
8467546,Andreas Andersson
8467543,Toby Petersen,peterto01
8467545,Michael Ryder,rydermi01
8467578,Sasha Cucuz
8467553,Michael Farrell
8467548,Matthew Yeats,yeatsma01
8467540,Jim Fahey,faheyji01
8467537,Frederik Brind'amour
8467671,Sean Farmer
8467673,Mike Hiebert
8467400,Francois Beauchemin
8468003,Justin Mapletoft,mapleju01
8468001,Derek MacKenzie,mackede01
8468000,Kaspars Astashenko
8468023,Matt Shasby
8468002,Ryan Thorpe
8468024,Vaclav Zavoral
8468161,Brandon Reid,reidbr01
8468166,Curtis Sanford,sanfocu01
8468163,Justin Kelly
8468165,Mike Thompson
8468167,Dana Mulvihill
8468191,Travis Mailhot
8468179,Lyle Steenbergen
8468172,Ruslan Fedotenko,fedotru01
8468171,Samuel Duplain
8468178,Bob Crummer
8468180,Zoltan Batovsky
8468182,Kevin Haupt
8468192,John Kosobud
8468183,Curtis Huppe
8468181,Dean Stock
8468170,John Osborne
8468193,Kyle Mcallister
8468190,Brian Passmore
8468188,Lorne Misita
8468153,Kevin Colley,colleke01
8468138,Jamie Chamberlain
8468112,Pierre Hedin,hedinpi01
8468083,Henrik Zetterberg,zettehe01
8468082,Layne Ulmer,ulmerla01
8468085,Radim Vrbata,vrbatra01
8468150,Lynn Loyns,loynsly01
8468120,Mikko Eloranta,elorami01
8468081,Vaclav Pletka
8468137,Georgijs Pujacs
8468158,Jeremy Yablonski,yabloje01
8468118,Tommi Santala,santato01
8468130,Hannes Hyvonen
8468094,Colin Hemingway,heminco01
8468140,Peter Metcalf
8468053,Tore Vikingstad
8468142,Konstantin Gorovikov
8468086,Alexandre Giroux,giroual01
8468119,Ray Dilauro
8468123,Noah Clarke,clarkno02
8468111,Anton Borodkin
8468114,Douglas Murray,murrado01
8468141,Tyler Scott
8468055,Fedor Fedorov,fedorfe01
8468084,Vladimir Kulikov
8468139,Ken Davis
8468125,Dimitri Kirilenko
8468062,Kevin Swanson
8468115,Justin Dziama
8468096,Andrew Carver
8468154,Doug Teskey
8468116,Brian Sullivan,sullibr01
8468093,Miroslav Durak
8468089,Erkki Rajamaki
8468127,Alexei Bulatov
8468122,Igor Shadilov
8468092,Maxim Orlov
8468113,Jeff Finger,fingeje01
8468155,Richard Spence
8468117,Mikko Kuparinen
8468151,Mario Joly
8468059,Brett Draney
8468126,Jerome Marois
8468128,Brett Henning
8468132,Yauhenni Kurilin
8468057,Justin Cox
8468069,Vadim Tarasov
8468156,Marc Brown
8468109,John Cronin
8468110,Antti Jokela
8468152,Jeff Kugel
8468095,George Parros,parroge01
8468090,Garnet Exelby,exelbga01
8468063,Blair Stayzer
8468124,Petter Henning
8468121,Darren Haydar,haydada01
8468067,Mattias Wennerberg
8468065,David Johansson
8468087,Chris Hartsburg
8468101,Radek Martinek
8468103,Petr Tenkrat
8468107,Goran Bezina,bezingo01
8468133,Brian McMeekin
8468102,Eric Betournay
8468027,Andrew Ianiero
8468135,Alexei Litvinenko
8468134,Andrew McPherson
8468099,Evgeny Gusakov
8468108,Brad Self
8468097,David Nystrom
8468072,Christian Chartier
8468076,Phil Osaer
8468060,Ivan Rachunek
8468098,Mikko Hyytia
8468056,Riku Hahl,hahlri01
8468091,Markus Kankaanpera
8468100,Jonathan Charron
8468131,Brian Gornick
8468071,Travis Eagles
8468104,David Evans
8468064,Martin Erat,eratma01
8468005,Roman Tvrdon
8468020,Seamus Kotyk
8468017,Tomas Skvaridlo
8468311,Dampy Brar
8468010,Garett Bembridge
8468313,Ryan Burgoyne
8468008,Matt Doman
8468026,Jesse Cook
8468314,Oleksandre Alyeksyeyev
8468750,Micki Dupont
8468309,Mark Streit,streima01
8468310,Marc Genest
8468305,Brad Williamson
8468362,Vlad Serov
8468307,Dieter Kalt
8468308,Todd Robinson
8468004,Konstantin Panov
8468039,Cory Pecker
8468009,Dustin Jamieson
8468052,Donald Choukalos
8468021,Michal Lanicek
8468105,Alexander Khavanov,khavaal01
8468073,Pavel Kasparik
8468074,Mikko Ruutu
8468066,Kevin Baker
8468078,Kyle Kettles
8468042,Brad Woods
8468048,Kyle Clark
8468041,Erik Lewerstrom
8468050,Jay Dardis
8468129,Tomas Groschl
8468034,Jan Sochor
8468068,Yorick Treille
8468046,Jan Sandstrom
8468070,Arto Laatikainen
8468047,Damian Surma,surmada01
8468031,Anders Lovdahl
8468030,Vladimir Malenkykh
8468037,Martin Prusek,prusema01
8468036,Bjorn Melin
8468038,Michael Leighton,leighmi01
